company_industry,field,level,company_name,job_summary,job_id,job_title,apply_link,post_link,skills,question_id,question,category,topics,avg(similarity)
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",81," How do you get sentence meanings from word embeddings, considering the position of words in the sentence",Data Science,"Natural Language Processing,Word Embeddings,Contextual Understanding,Sentence Embedding,Semantic Analysis",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",82, Would you prefer gradient boosting trees model or logistic regression when doing text classification with bag of words,Data Science,"Machine learning model selection,Model understanding,Text classification",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",83, What is bag of words How we can use it for text vectorization,Data Science,"Understanding of NLP concepts,Text vectorization techniques",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",84, What are the advantages and disadvantages of bag of words,Data Science,"Analysis, Comparison, Critical Thinking, Summarization",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",85, What is the main difference between Adam and SGD,Data Science,"Knowledge of optimization algorithms, understanding of gradient descent, comparison of algorithms",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",86, What are the advantages and disadvantages of SGD over gradient descent,Data Science,"Understanding of optimization algorithms, comparative analysis, critical thinking",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",87," What is the difference between stochastic gradient descent SGD and gradient descent GD, Batch gradient descent, Stochastic gradient descent, Mini-batch gradient descent , what are the pros and cons for each of them",Data Science,"Knowledge of machine learning algorithms, understanding of gradient descent variants, comparative analysis, pros and cons analysis",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",88, When would you use GD over SDG and vice-versa,Data Science,"Knowledge of GD and SDG,  understanding of algorithm design principles, comparative analysis",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",89, How would you choose the number of filters and the filter size at each CNN layer,Data Science,"Convolutional Neural Network (CNN) architecture design,Hyperparameter tuning,Understanding of CNN filter mechanisms",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",90, How can we use CNN for text classification,Data Science,"Understanding of CNNs, Text processing, Deep learning fundamentals",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",91, What are some advantages in using a CNN (convolutional neural network rather than a DNN (dense neural network in an image classification task,Data Science,"Understanding of CNNs, Understanding of DNNs, Comparative analysis, Knowledge of image classification",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",92, Describe two ways to visualize features of a CNN in an image classification task,Data Science,"Visualization techniques,Understanding of CNNs,Communication skills",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",93, Why do segmentation CNNs typically have an encoder-decoder style / structure,Data Science,"Understanding of CNN architectures,Knowledge of image segmentation,Understanding of encoder-decoder networks",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",94, What is a convolutional layer & Why do we actually need convolutions Can we use fully-connected layers for that,Data Science,"Understanding of convolutional neural networks, knowledge of image processing, understanding of fully connected layers, comparative analysis",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",95, What are the advantages of parameter sharing in case of convolution,Data Science,"Understanding of convolutional neural networks,Understanding of parameter sharing in CNNs,Analytical skills",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",96, Why do we use convolutions for images rather than just Fully Connected layers,Data Science,"Understanding of convolutional neural networks, understanding of fully connected layers, understanding of image data characteristics, comparative analysis, reasoning ability",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",97, Why would you use many small convolutional kernels such as x rather than a few large onesWhy would you use many small convolutional kernels such as x rather than a few large ones,Data Science,"Understanding of convolutional neural networks, understanding of receptive fields, knowledge of computational cost and efficiency, ability to analyze tradeoffs in CNN architecture",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",98, Why we generally use Softmax non-linearity function as the last operation in-network,Data Science,"Understanding of neural networks,Understanding of activation functions,Knowledge of softmax function,Understanding of classification problems",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",99, How does BatchNormalization differ in training and inferencing,Data Science,"Understanding of Batch Normalization, Knowledge of Deep Learning,  Understanding of Training and Inference Processes",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",100, How does batch size affect training of neural networks,Data Science,"Understanding of neural network training, knowledge of hyperparameter tuning,  problem-solving",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",101," When using mini batch gradient descent, why is it important to shuffle the data",Data Science,"Understanding of mini-batch gradient descent, understanding of data shuffling, ability to explain the rationale behind a machine learning technique",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",102, Give a simple mathematical argument why a mini-batch version of such ML algorithm might be computationally more efficient than a training with full data set,Data Science,"Mathematical reasoning,Computational complexity analysis,Algorithm understanding",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",103, On a simplified and fundamental scale what makes the newly developed BERT model better than traditional NLP models,Data Science,"Knowledge of NLP models,Understanding of BERT architecture,Comparative analysis,Critical thinking",
Information Technology and Services,Engineering and Information Technology,2.0,Innovative Systems Group,"**This is a fulltime role and doesn't sponsor** REQUIREMENTS/CHARACTERISTICS: 10 years’ experience building large scale, real-time distributed systems with solid coding,problem-solving, and design skills Experience working in highly collaborative teams Ability to demonstrate a team-first attitude towards software development Hands on Experience with Python, Java, SQL Experience working with various data stores: SQL, NoSQL, and/or key-value store Mature engineering practices (CI/CD, testing, secure coding, etc) Experience with, or willingness to learn: Event-driven architecture and messaging frameworks (Pub/Sub, Kafka, and/or RabbitMQ) Cloud infrastructure (Google Cloud Platform, AWS, and/or Azure)",2702870670.0,Senior Data Engineer,,https://www.linkedin.com/jobs/view/senior-data-engineer-at-innovative-systems-group-2702870670,"Python, Java, SQL, NoSQL, Key-Value Store, Distributed Systems, Real-time Systems, Software Design, Problem-solving, Team Collaboration, CI/CD, Testing, Secure Coding, Event-driven Architecture, Messaging Frameworks (Pub/Sub, Kafka, RabbitMQ), Cloud Infrastructure (GCP, AWS, Azure)",104, How would you initialize weights in a neural network,Data Science,"Neural network architecture,Weight initialization techniques,Understanding of deep learning",
